hijo_fecha_nacimiento,hijo_genero,madre_nacionalidad,padre_nacionalidad,madre_tipo_documento,padre_tipo_documento
2019-02-23,Femenino,Argentina,Argentina,DNI,DNI
2019-02-23,Masculino,Argentina,Argentina,DNI,DNI
2019-02-23,Masculino,,,DNI,
2019-02-23,Masculino,,,DNI,DNI
2019-02-23,Masculino,Argentina,Desconocida,DNI,DNI
2019-02-23,Masculino,Desconocida,,DNI,DNI
2019-02-23,Femenino,Argentina,,DNI,DNI
2019-02-23,Femenino,Argentina,,DNI,DNI
2019-02-23,Masculino,,,DNI,DNI
2019-02-23,Femenino,Argentina,,DNI,
2019-02-23,Femenino,,,DNI,DNI
2019-02-23,Femenino,Perú,,DNI PERU,
2019-02-23,Masculino,Desconocida,Desconocida,DNI,DNI
2019-02-23,Femenino,Argentina,Argentina,DNI,DNI
2019-02-23,Femenino,Desconocida,Argentina,DNI,DNI
2019-02-23,Masculino,Argentina,Argentina,DNI,DNI
2019-02-23,Masculino,Argentina,Argentina,DNI,DNI
2019-02-23,Femenino,Argentina,Argentina,DNI,DNI
2019-02-23,Femenino,Bolivia,Argentina,DNI,DNI
2019-02-23,Femenino,,,DNI,
2019-02-23,Masculino,Argentina,Argentina,DNI,DNI
2019-02-23,Femenino,,,DNI,DNI
2019-02-23,Masculino,Argentina,Argentina,DNI,DNI
2019-02-23,Masculino,Argentina,Argentina,DNI,DNI
2019-02-23,Femenino,Paraguay,Paraguay,DNI,DNI
2019-02-23,Femenino,Argentina,Argentina,DNI,DNI
2019-02-23,Masculino,Bolivia,Bolivia,DNI,DNI
2019-02-23,Masculino,Argentina,Argentina,DNI,DNI
2019-02-23,Masculino,,,PAS,PAS
2019-02-23,Femenino,Argentina,Argentina,DNI,DNI
2019-02-23,Femenino,,,DNI,DNI
2019-02-23,Masculino,Argentina,Argentina,DNI,DNI
2019-02-23,Masculino,,,DNI,DNI
2019-02-23,Femenino,,,,
2019-02-23,Femenino,,,DNI,DNI
2019-02-23,Masculino,Bolivia,Corea del Sur,DNI,DNI
2019-02-23,Femenino,,,DNI,DNI
2019-02-23,Masculino,,Desconocida,DNI,DNI
2019-02-23,Femenino,,,DNI,DNI
2019-02-23,Femenino,Argentina,,DNI,DNI
2019-02-23,Femenino,Argentina,,DNI,DNI
2019-02-23,Masculino,Argentina,Argentina,DNI,DNI
2019-02-23,Femenino,Argentina,Argentina,DNI,DNI
2019-02-23,Femenino,,,DNI,
2019-02-23,Femenino,Desconocida,Desconocida,DNI,DNI
2019-02-23,Femenino,Argentina,Argentina,DNI,DNI
2019-02-23,Masculino,,Argentina,DNI,DNI
2019-02-23,Masculino,Bolivia,Bolivia,DNI,DNI
2019-02-23,Masculino,,,DNI,DNI
2019-02-23,Femenino,Argentina,,DNI,DNI
2019-02-23,Femenino,Argentina,Argentina,DNI,DNI
2019-02-23,Masculino,Argentina,Desconocida,DNI,DNI
2019-02-23,Femenino,Bolivia,Bolivia,DNI,DNI
2019-02-23,Femenino,Bolivia,Bolivia,DNI,DNI
2019-02-23,Femenino,,Argentina,DNI,DNI
2019-02-23,Masculino,Desconocida,Desconocida,DNI,DNI
2019-02-23,Masculino,Bolivia,Colombia,DNI,DNI
2019-02-23,Femenino,Paraguay,Paraguay,DNI,DNI
2019-02-23,Masculino,Argentina,,DNI,DNI
2019-02-23,Femenino,Argentina,,DNI,
2019-02-23,Masculino,Argentina,,DNI,
2019-02-23,Femenino,Perú,,DNI PERU,
2019-02-23,Femenino,Venezuela,Venezuela,DNI,DNI
2019-02-23,Masculino,Argentina,Desconocida,DNI,DNI
2019-02-23,Femenino,Desconocida,República Dominicana,DNI,DNI
2019-02-23,Femenino,Argentina,Argentina,DNI,DNI
2019-02-23,Femenino,Argentina,Argentina,DNI,DNI
2019-02-23,Femenino,,,DNI,DNI
2019-02-23,Femenino,,,DNI,DNI
2019-02-23,Masculino,Argentina,,DNI,
2019-02-23,Femenino,,,DNI,DNI
2019-02-23,Femenino,Bolivia,Bolivia,DNI,DNI
2019-02-23,Femenino,Perú,Perú,DNI,DNI
2019-02-23,Masculino,Argentina,Desconocida,DNI,DNI
2019-02-23,Femenino,,,C.BOL,C.BOL
2019-02-23,Masculino,Argentina,Argentina,DNI,DNI
2019-02-23,Masculino,,,DNI,DNI
2019-02-23,Femenino,Argentina,Argentina,DNI,DNI
2019-02-23,Femenino,Desconocida,Desconocida,DNI,DNI
2019-02-23,Masculino,,,DNI,
2019-02-23,Masculino,,,DNI,
2019-02-23,Masculino,,,DNI,DNI
2019-02-23,Femenino,Argentina,Argentina,DNI,DNI
2019-02-23,Masculino,Argentina,Argentina,DNI,DNI
2019-02-23,Masculino,Argentina,Desconocida,DNI,DNI
2019-02-23,Masculino,Desconocida,Desconocida,DNI,DNI
2019-02-23,Masculino,Argentina,Argentina,DNI,DNI
2019-02-23,Femenino,Argentina,Argentina,DNI,DNI
2019-02-23,Femenino,Argentina,,DNI,DNI
2019-02-23,Femenino,,,DNI,DNI
2019-02-23,Masculino,Argentina,Argentina,,DNI
2019-02-23,Masculino,,,DNI,DNI
2019-02-23,Masculino,Argentina,Argentina,DNI,DNI
2019-02-23,Masculino,Paraguay,,C.PAR,DNI
2019-02-24,Masculino,Argentina,Desconocida,DNI,DNI
2019-02-24,Femenino,Argentina,Argentina,DNI,DNI
2019-02-24,Femenino,Argentina,Paraguay,DNI,DNI
2019-02-24,Femenino,Paraguay,,DNI,
2019-02-24,Femenino,,Argentina,DNI,DNI
2019-02-24,Femenino,Desconocida,Desconocida,DNI,DNI
2019-02-24,Femenino,Desconocida,Desconocida,DNI,DNI
2019-02-24,Femenino,Paraguay,Paraguay,DNI,DNI
2019-02-24,Masculino,Argentina,Argentina,DNI,DNI
2019-02-24,Femenino,Paraguay,Paraguay,DNI,DNI
2019-02-24,Femenino,,,DNI,DNI
2019-02-24,Masculino,Argentina,Argentina,DNI,DNI
2019-02-24,Femenino,Argentina,Argentina,DNI,DNI
2019-02-24,Femenino,Argentina,Argentina,DNI,DNI
2019-02-24,Masculino,Argentina,Argentina,DNI,DNI
2019-02-24,Femenino,Desconocida,Desconocida,DNI,DNI
2019-02-24,Masculino,Bolivia,Bolivia,DNI,DNI
2019-02-24,Femenino,Argentina,,DNI,
2019-02-24,Femenino,Desconocida,Desconocida,DNI,DNI
2019-02-24,Femenino,Argentina,Argentina,DNI,DNI
2019-02-24,Femenino,,,DNI,DNI
2019-02-24,Femenino,,,DNI,C.BOL
2019-02-24,Masculino,Argentina,Argentina,DNI,DNI
2019-02-24,Femenino,,Argentina,DNI,DNI
2019-02-24,Femenino,Argentina,Argentina,DNI,DNI
2019-02-24,Masculino,Paraguay,,C.PAR,
2019-02-24,Masculino,Argentina,,DNI,
2019-02-24,Masculino,Argentina,,DNI,DNI
2019-02-24,Femenino,Argentina,Argentina,DNI,DNI
2019-02-24,Femenino,Desconocida,Desconocida,DNI,DNI
2019-02-24,Femenino,Argentina,Argentina,DNI,DNI
2019-02-24,Masculino,Paraguay,Argentina,DNI,DNI
2019-02-24,Femenino,Argentina,Argentina,DNI,DNI
2019-02-24,Masculino,Argentina,Argentina,DNI,DNI
2019-02-24,Masculino,Argentina,Argentina,DNI,DNI
2019-02-24,Femenino,,,DNI,C.BOL
2019-02-24,Femenino,Desconocida,,DNI,DNI
2019-02-24,Femenino,Argentina,Argentina,DNI,DNI
2019-02-24,Masculino,Argentina,Argentina,DNI,DNI
2019-02-24,Masculino,Argentina,,DNI,
2019-02-24,Femenino,Desconocida,Argentina,DNI,DNI
2019-02-24,Masculino,,,DNI,DNI
2019-02-24,Masculino,,,DNI,DNI
2019-02-24,Femenino,Argentina,Argentina,DNI,DNI
2019-02-24,Femenino,Brasil,Colombia,DNI,DNI
2019-02-24,Masculino,,Perú,DNI,DNI PERU
2019-02-24,Femenino,,,DNI,DNI
2019-02-24,Masculino,Argentina,Argentina,DNI,DNI
2019-02-24,Masculino,,,PAS,PAS
2019-02-24,Femenino,Argentina,Argentina,DNI,DNI
2019-02-24,Masculino,Argentina,Argentina,DNI,DNI
2019-02-24,Masculino,,,DNI,DNI
2019-02-24,Femenino,Argentina,Argentina,DNI,DNI
2019-02-24,Masculino,Argentina,Argentina,DNI,DNI
2019-02-24,Masculino,,Argentina,DNI,DNI
2019-02-24,Femenino,Desconocida,,DNI,
2019-02-24,Masculino,Argentina,,DNI,
2019-02-24,Masculino,Argentina,Argentina,DNI,DNI
2019-02-24,Femenino,Argentina,Argentina,DNI,DNI
2019-02-24,Femenino,Paraguay,Paraguay,DNI,DNI
2019-02-24,Masculino,,,DNI,DNI
2019-02-24,Femenino,Argentina,Argentina,DNI,DNI
2019-02-24,Femenino,Desconocida,Desconocida,DNI,DNI
2019-02-24,Femenino,Argentina,Argentina,DNI,DNI
2019-02-24,Masculino,Desconocida,,DNI,
2019-02-24,Masculino,Desconocida,Desconocida,DNI,DNI
2019-02-24,Masculino,,Paraguay,DNI,DNI
2019-02-24,Femenino,Argentina,Argentina,DNI,DNI
2019-02-24,Masculino,Argentina,Argentina,DNI,DNI
2019-02-24,Masculino,Bolivia,Bolivia,,DNI
2019-02-24,Femenino,Argentina,Argentina,DNI,DNI
2019-02-24,Masculino,Paraguay,Argentina,DNI,
2019-02-24,Femenino,,,DNI,
2019-02-24,Femenino,Paraguay,Paraguay,DNI,DNI
2019-02-24,Femenino,Argentina,Argentina,DNI,DNI
2019-02-24,Femenino,,,DNI,DNI
2019-02-24,Femenino,,Desconocida,DNI,DNI
2019-02-24,Femenino,,,DNI,
2019-02-24,Femenino,,,C.PAR,C.PAR
2019-02-24,Femenino,Argentina,Argentina,DNI,DNI
2019-02-24,Masculino,Argentina,,DNI,
2019-02-24,Femenino,Perú,Desconocida,DNI,DNI
2019-02-24,Masculino,Desconocida,,DNI,DNI
2019-02-24,Masculino,Bolivia,Bolivia,DNI,DNI
2019-02-24,Femenino,,,DNI,DNI
2019-02-24,Masculino,Paraguay,Paraguay,DNI,DNI
2019-02-24,Femenino,Argentina,Argentina,DNI,DNI
2019-02-24,Masculino,Paraguay,,C.PAR,
2019-02-24,Femenino,Siria,-,DNI,DNI
2019-02-24,Masculino,,,DNI,
2019-02-24,Femenino,Argentina,,DNI,
2019-02-24,Masculino,Argentina,Argentina,DNI,DNI
2019-02-24,Femenino,,,DNI,DNI
2019-02-24,Femenino,China,China,PAS,PAS
2019-02-24,Masculino,Bolivia,,C.BOL,DNI
2019-02-24,Masculino,Argentina,Paraguay,DNI,DNI
2019-02-24,Masculino,,Argentina,DNI,DNI
2019-02-24,Masculino,Bolivia,,DNI,DNI
2019-02-24,Masculino,,,C.PAR,C.PAR
2019-02-24,Masculino,Argentina,Argentina,DNI,DNI
2019-02-24,Femenino,Argentina,Argentina,DNI,DNI
2019-02-24,Masculino,Desconocida,Desconocida,DNI,DNI
2019-02-24,Femenino,Desconocida,Desconocida,DNI,DNI
2019-02-24,Masculino,,,DNI,DNI
2019-02-24,Masculino,,Desconocida,,DNI
2019-02-24,Femenino,Argentina,Argentina,DNI,DNI
2019-02-24,Masculino,,,DNI,PAS
2019-02-24,Femenino,Argentina,Argentina,DNI,DNI
2019-02-24,Masculino,,,DNI,DNI
2019-02-25,Masculino,Argentina,Desconocida,DNI,DNI
2019-02-25,Masculino,Argentina,Argentina,DNI,DNI
2019-02-25,Femenino,,Argentina,DNI,DNI
2019-02-25,Masculino,Desconocida,Desconocida,DNI,DNI
2019-02-25,Masculino,Argentina,,DNI,DNI
2019-02-25,Masculino,Argentina,,DNI,DNI
2019-02-25,Masculino,Argentina,,DNI,
2019-02-25,Femenino,Argentina,,DNI,
2019-02-25,Masculino,,,DNI,
2019-02-25,Femenino,Argentina,,DNI,
2019-02-25,Femenino,Argentina,,DNI,
2019-02-25,Masculino,,Desconocida,DNI,DNI
2019-02-25,Masculino,Argentina,Argentina,DNI,DNI
2019-02-25,Masculino,Argentina,Argentina,DNI,DNI
2019-02-25,Masculino,Argentina,Argentina,DNI,DNI
2019-02-25,Femenino,,Argentina,DNI,DNI
2019-02-25,Femenino,Argentina,,DNI,DNI
2019-02-25,Femenino,Desconocida,Desconocida,DNI,DNI
2019-02-25,Femenino,Argentina,Argentina,DNI,DNI
2019-02-25,Masculino,Argentina,,DNI,DNI
2019-02-25,Masculino,Argentina,Argentina,DNI,DNI
2019-02-25,Masculino,,,DNI,DNI
2019-02-25,Masculino,Desconocida,,DNI,DNI
2019-02-25,Femenino,Argentina,Argentina,DNI,DNI
2019-02-25,Masculino,,Argentina,DNI,DNI
2019-02-25,Masculino,Argentina,,DNI,DNI
2019-02-25,Masculino,,,DNI,
2019-02-25,Femenino,,,PAS,PAS
2019-02-25,Masculino,Argentina,Argentina,DNI,DNI
2019-02-25,Femenino,Argentina,Argentina,DNI,DNI
2019-02-25,Masculino,Argentina,Argentina,DNI,DNI
2019-02-25,Masculino,Argentina,,DNI,DNI
2019-02-25,Masculino,Argentina,Argentina,DNI,DNI
2019-02-25,Femenino,Argentina,Argentina,DNI,DNI
2019-02-25,Masculino,Bolivia,Bolivia,DNI,DNI
2019-02-25,Masculino,,,DNI,DNI
2019-02-25,Femenino,Desconocida,Desconocida,DNI,DNI
2019-02-25,Masculino,Argentina,Argentina,DNI,DNI
2019-02-25,Femenino,Argentina,,DNI,
2019-02-25,Masculino,Desconocida,Desconocida,DNI,DNI
2019-02-25,Femenino,Argentina,,DNI,DNI
2019-02-25,Masculino,Argentina,Argentina,DNI,DNI
2019-02-25,Masculino,Desconocida,Desconocida,DNI,DNI
2019-02-25,Masculino,,Argentina,DNI,DNI
2019-02-25,Femenino,Argentina,Argentina,DNI,DNI
2019-02-25,Femenino,Desconocida,Desconocida,DNI,DNI
2019-02-25,Masculino,Argentina,Argentina,DNI,DNI
2019-02-25,Masculino,Argentina,Argentina,DNI,DNI
2019-02-25,Masculino,,,DNI,DNI
2019-02-25,Masculino,Desconocida,Desconocida,DNI,DNI
2019-02-25,Femenino,Argentina,Argentina,DNI,DNI
2019-02-25,Femenino,Argentina,Argentina,DNI,DNI
2019-02-25,Femenino,Coreana,Coreana,PAS,PAS
2019-02-25,Femenino,Argentina,Argentina,DNI,DNI
2019-02-25,Femenino,Argentina,Perú,DNI,DNI
2019-02-25,Femenino,Argentina,Argentina,DNI,DNI
2019-02-25,Femenino,Argentina,,DNI,
2019-02-25,Femenino,,,DNI,DNI
2019-02-25,Masculino,Argentina,Argentina,DNI,DNI
2019-02-25,Femenino,Argentina,,DNI,DNI
2019-02-25,Femenino,Argentina,Argentina,DNI,DNI
2019-02-25,Masculino,Argentina,Argentina,DNI,DNI
2019-02-25,Femenino,Argentina,,DNI,DNI
2019-02-25,Femenino,Argentina,,DNI,DNI
2019-02-25,Masculino,Argentina,Argentina,DNI,DNI
2019-02-25,Masculino,Argentina,Argentina,DNI,DNI
2019-02-25,Masculino,Argentina,Argentina,DNI,DNI
2019-02-25,Masculino,,,DNI,DNI
2019-02-25,Masculino,Argentina,,DNI,
2019-02-25,Femenino,Argentina,Argentina,DNI,DNI
2019-02-25,Masculino,,,DNI,
2019-02-25,Masculino,,Argentina,DNI,DNI
2019-02-25,Masculino,,Argentina,DNI,DNI
2019-02-25,Femenino,Desconocida,Desconocida,DNI,DNI
2019-02-25,Femenino,Desconocida,Desconocida,DNI,DNI
2019-02-25,Femenino,Argentina,,DNI,
2019-02-25,Masculino,Argentina,,DNI,DNI
2019-02-25,Masculino,Desconocida,Desconocida,DNI,DNI
2019-02-25,Femenino,Colombia,Colombia,DNI,DNI
2019-02-25,Masculino,,,DNI,DNI
2019-02-25,Femenino,,,DNI,DNI
2019-02-25,Femenino,Argentina,,DNI,DNI
2019-02-25,Femenino,Paraguay,Perú,DNI,DNI
2019-02-25,Femenino,Desconocida,Desconocida,DNI,DNI
2019-02-25,Femenino,Argentina,,DNI,
2019-02-25,Femenino,,,DNI,DNI
2019-02-25,Masculino,Argentina,Argentina,DNI,DNI
2019-02-25,Masculino,Uruguay,Argentina,DNI,DNI
2019-02-25,Femenino,Desconocida,,DNI,DNI
2019-02-25,Masculino,,,DNI,DNI
2019-02-25,Masculino,Argentina,Desconocida,DNI,DNI
2019-02-25,Masculino,Desconocida,Argentina,DNI,DNI
2019-02-25,Femenino,Argentina,,DNI,DNI
2019-02-25,Masculino,Argentina,Argentina,DNI,DNI
2019-02-25,Masculino,Colombia,Colombia,DNI,DNI
2019-02-25,Femenino,,Argentina,DNI,DNI
2019-02-25,Masculino,Argentina,Argentina,DNI,DNI
2019-02-25,Femenino,Desconocida,Desconocida,DNI,DNI
2019-02-25,Masculino,,,DNI,DNI
2019-02-25,Masculino,,,DNI,DNI
2019-02-25,Femenino,Bolivia,Bolivia,DNI,DNI
2019-02-25,Masculino,Argentina,Argentina,DNI,DNI
2019-02-25,Femenino,Argentina,,DNI,
2019-02-25,Masculino,Argentina,,DNI,
2019-02-25,Femenino,Venezuela,,DNI,
2019-02-25,Femenino,Argentina,Argentina,DNI,DNI
2019-02-25,Masculino,Desconocida,Argentina,DNI,DNI
2019-02-25,Masculino,Argentina,Argentina,DNI,DNI
2019-02-25,Masculino,Argentina,Argentina,DNI,DNI
2019-02-25,Femenino,Argentina,Argentina,DNI,DNI
2019-02-25,Femenino,Argentina,Argentina,DNI,DNI
2019-02-25,Masculino,Argentina,Argentina,DNI,DNI
2019-02-25,Femenino,Argentina,Perú,DNI,DNI
2019-02-25,Masculino,Argentina,Desconocida,DNI,DNI
2019-02-25,Femenino,Argentina,Argentina,DNI,DNI
2019-02-25,Masculino,Argentina,Argentina,DNI,DNI
2019-02-25,Masculino,Desconocida,Argentina,DNI,DNI
2019-02-25,Masculino,Argentina,,DNI,DNI
2019-02-25,Masculino,,,C.BOL,
2019-02-25,Masculino,Argentina,Argentina,DNI,DNI
2019-02-25,Masculino,Desconocida,,DNI,DNI
2019-02-25,Femenino,Desconocida,Argentina,DNI,DNI
2019-02-25,Masculino,,Desconocida,DNI,DNI
2019-02-25,Femenino,Bolivia,Bolivia,DNI,DNI
2019-02-25,Masculino,,,DNI,DNI
2019-02-25,Femenino,Bolivia,Bolivia,DNI,DNI
2019-02-25,Masculino,Argentina,Argentina,DNI,DNI
2019-02-25,Masculino,,,DNI,DNI
2019-02-25,Masculino,Argentina,Argentina,DNI,DNI
2019-02-25,Femenino,Argentina,Argentina,DNI,DNI
2019-02-25,Femenino,,,DNI,DNI
2019-02-25,Masculino,Argentina,Italia,DNI,PAS
2019-02-25,Femenino,Argentina,Italia,DNI,PAS
2019-02-25,Femenino,,,DNI,DNI
2019-02-25,Masculino,,,DNI,
2019-02-25,Masculino,Argentina,Argentina,DNI,DNI
2019-02-25,Masculino,Argentina,Argentina,DNI,DNI
2019-02-25,Femenino,,Argentina,DNI,DNI
2019-02-25,Masculino,Argentina,,DNI,
2019-02-25,Masculino,Argentina,Argentina,DNI,DNI
2019-02-25,Femenino,Ecuador,Argentina,DNI,DNI
2019-02-25,Femenino,Colombia,Argentina,DNI,DNI
2019-02-25,Masculino,,,DNI,DNI
2019-02-25,Femenino,,,DNI,DNI
2019-02-25,Femenino,,,DNI,DNI
2019-02-25,Femenino,Argentina,Argentina,DNI,DNI
2019-02-25,Masculino,Argentina,Argentina,DNI,DNI
2019-02-25,Femenino,,,DNI,DNI
2019-02-25,Masculino,Desconocida,,DNI,
2019-02-25,Femenino,,,DNI,DNI
2019-02-25,Masculino,Argentina,Argentina,DNI,DNI
2019-02-25,Masculino,,,DNI,DNI
2019-02-25,Masculino,Argentina,Argentina,DNI,DNI
2019-02-25,Masculino,Desconocida,Desconocida,DNI,DNI
2019-02-25,Masculino,Argentina,Argentina,DNI,DNI
2019-02-25,Femenino,,,DNI,DNI
2019-02-25,Masculino,Argentina,Argentina,DNI,DNI
2019-02-25,Masculino,Desconocida,Desconocida,DNI,DNI
2019-02-25,Femenino,Argentina,Argentina,DNI,DNI
2019-02-25,Femenino,Argentina,Argentina,DNI,DNI
2019-02-25,Masculino,Argentina,,DNI,
2019-02-25,Femenino,Argentina,,DNI,
2019-02-25,Masculino,Argentina,Argentina,DNI,DNI
2019-02-25,Femenino,Argentina,Argentina,DNI,DNI
2019-02-25,Femenino,Argentina,Desconocida,DNI,DNI
2019-02-25,Femenino,Venezuela,Venezuela,DNI,DNI
2019-02-25,Masculino,Argentina,,DNI,DNI
2019-02-25,Masculino,Argentina,Argentina,DNI,DNI
2019-02-25,Femenino,Uruguay,,DNI,DNI
2019-02-25,Femenino,Argentina,Argentina,DNI,DNI
2019-02-25,Masculino,,,DNI,DNI
2019-02-25,Femenino,Argentina,Argentina,DNI,DNI
2019-02-25,Femenino,Desconocida,Argentina,DNI,DNI
2019-02-25,Femenino,,,DNI,DNI
2019-02-25,Masculino,Argentina,,DNI,
2019-02-25,Femenino,Argentina,Argentina,DNI,DNI
2019-02-25,Femenino,,,DNI,
2019-02-25,Masculino,Egipto,Egipto,PAS,PAS
2019-02-25,Femenino,Egipto,Egipto,PAS,PAS
2019-02-25,Femenino,Desconocida,Desconocida,DNI,DNI
2019-02-25,Masculino,,,DNI,DNI
2019-02-25,Masculino,Argentina,Argentina,DNI,DNI
2019-02-25,Femenino,,,DNI,DNI
2019-02-25,Masculino,Argentina,Argentina,DNI,DNI
2019-02-25,Femenino,,,DNI,DNI
2019-02-25,Femenino,,,DNI,DNI
2019-02-25,Femenino,Argentina,,DNI,DNI
2019-02-25,Masculino,Argentina,Argentina,DNI,DNI
2019-02-25,Masculino,Colombia,Argentina,DNI,DNI
2019-02-25,Masculino,Venezuela,,C.I,
2019-02-25,Masculino,Argentina,Argentina,DNI,DNI
2019-02-25,Femenino,,,DNI,DNI
2019-02-25,Femenino,Argentina,Argentina,DNI,DNI
2019-02-25,Masculino,Argentina,Argentina,DNI,DNI
2019-02-25,Femenino,Paraguay,,DNI,DNI
2019-02-25,Femenino,Argentina,Argentina,DNI,DNI
2019-02-25,Masculino,Argentina,,DNI,DNI
2019-02-25,Masculino,Colombia,,DNI,
2019-02-25,Masculino,Bolivia,Bolivia,DNI,DNI
2019-02-25,Masculino,,,DNI,DNI
2019-02-25,Masculino,Argentina,Argentina,DNI,DNI
2019-02-25,Femenino,Argentina,Argentina,DNI,DNI
2019-02-25,Femenino,,Argentina,DNI,DNI
2019-02-25,Masculino,,,DNI,DNI
2019-02-25,Femenino,Desconocida,Desconocida,DNI,DNI
2019-02-25,Femenino,Desconocida,Desconocida,DNI,DNI
2019-02-25,Masculino,Argentina,Bolivia,DNI,DNI
2019-02-25,Masculino,,,DNI,DNI
2019-02-25,Masculino,,,DNI,
2019-02-25,Femenino,Argentina,Argentina,DNI,DNI
2019-02-25,Femenino,,Argentina,DNI,DNI
2019-02-25,Masculino,,Argentina,DNI,DNI
2019-02-25,Masculino,Brasil,Brasil,DNI,DNI
2019-02-25,Femenino,,,C.BOL,C.BOL
2019-02-25,Masculino,Desconocida,Desconocida,DNI,DNI
2019-02-25,Masculino,,,DNI,
2019-02-25,Masculino,Desconocida,Desconocida,DNI,DNI
2019-02-25,Masculino,Argentina,Argentina,DNI,DNI
2019-02-25,Masculino,Argentina,Argentina,DNI,DNI
2019-02-25,Femenino,Argentina,,DNI,
2019-02-26,Femenino,Argentina,Argentina,DNI,DNI
2019-02-26,Femenino,Argentina,Argentina,DNI,DNI
2019-02-26,Femenino,Desconocida,Desconocida,DNI,DNI
2019-02-26,Masculino,,Desconocida,DNI,DNI
2019-02-26,Masculino,,Desconocida,DNI,DNI
2019-02-26,Femenino,,,DNI,
2019-02-26,Masculino,Argentina,Argentina,DNI,DNI
2019-02-26,Femenino,Desconocida,Desconocida,DNI,DNI
2019-02-26,Femenino,Argentina,,DNI,DNI
2019-02-26,Masculino,Argentina,Argentina,DNI,DNI
2019-02-26,Masculino,,Desconocida,DNI,DNI
2019-02-26,Masculino,Desconocida,Desconocida,DNI,DNI
2019-02-26,Masculino,Perú,Perú,DNI,DNI
2019-02-26,Femenino,Desconocida,Desconocida,DNI,DNI
2019-02-26,Masculino,Argentina,Argentina,DNI,DNI
2019-02-26,Masculino,Argentina,,DNI,DNI
2019-02-26,Masculino,Argentina,Argentina,DNI,DNI
2019-02-26,Femenino,Argentina,,DNI,DNI
2019-02-26,Femenino,,,DNI,DNI
2019-02-26,Femenino,Argentina,Venezuela,DNI,DNI Venezuela
2019-02-26,Masculino,Argentina,Argentina,DNI,DNI
2019-02-26,Femenino,,,DNI,DNI
2019-02-26,Masculino,Argentina,Argentina,DNI,DNI
2019-02-26,Femenino,Perú,Argentina,DNI PERU,DNI
2019-02-26,Masculino,,Paraguay,DNI,C.PAR
2019-02-26,Femenino,Argentina,Argentina,DNI,DNI
2019-02-26,Femenino,,,DNI,DNI
2019-02-26,Masculino,Paraguay,Argentina,DNI,DNI
2019-02-26,Femenino,Argentina,Desconocida,DNI,DNI
2019-02-26,Masculino,Desconocida,Argentina,DNI,DNI
2019-02-26,Femenino,Argentina,,DNI,DNI
2019-02-26,Masculino,,,DNI,DNI
2019-02-26,Masculino,,,DNI,DNI
2019-02-26,Femenino,Argentina,Argentina,DNI,DNI
2019-02-26,Masculino,,Bolivia,DNI,DNI
2019-02-26,Femenino,,Bolivia,DNI,DNI
2019-02-26,Masculino,,,DNI,DNI
2019-02-26,Femenino,Argentina,Argentina,DNI,DNI
2019-02-26,Masculino,Argentina,Argentina,DNI,DNI
2019-02-26,Masculino,China,China,PAS,DNI
2019-02-26,Femenino,Perú,Argentina,DNI,DNI
2019-02-26,Femenino,Desconocida,Desconocida,DNI,DNI
2019-02-26,Femenino,,,DNI,DNI
2019-02-26,Masculino,,Argentina,DNI,DNI
2019-02-26,Masculino,,,DNI,DNI
2019-02-26,Femenino,,,DNI,
2019-02-26,Masculino,Perú,Perú,DNI,DNI
2019-02-26,Femenino,Argentina,Paraguay,,DNI
2019-02-26,Masculino,Argentina,Argentina,DNI,DNI
2019-02-26,Femenino,Paraguay,Perú,DNI,DNI
2019-02-26,Masculino,,,DNI,DNI
2019-02-26,Masculino,Argentina,Venezuela,DNI,DNI
2019-02-26,Masculino,Argentina,Argentina,DNI,DNI
2019-02-26,Femenino,Bolivia,Bolivia,DNI,DNI
2019-02-26,Masculino,Argentina,Argentina,DNI,DNI
2019-02-26,Masculino,Desconocida,Desconocida,DNI,DNI
2019-02-26,Femenino,Argentina,Argentina,DNI,DNI
2019-02-26,Femenino,Desconocida,Argentina,DNI,DNI
2019-02-26,Femenino,,Desconocida,DNI,DNI
2019-02-26,Masculino,,,DNI,DNI
2019-02-26,Femenino,Argentina,Argentina,DNI,DNI
2019-02-26,Femenino,,,DNI,
2019-02-26,Femenino,,Argentina,DNI,DNI
2019-02-26,Masculino,Argentina,Argentina,DNI,DNI
2019-02-26,Femenino,Argentina,,DNI,
2019-02-26,Masculino,,,DNI,
2019-02-26,Masculino,Argentina,Argentina,DNI,DNI
2019-02-26,Masculino,,Argentina,DNI,DNI
2019-02-26,Masculino,Argentina,Argentina,DNI,DNI
2019-02-26,Femenino,Argentina,Argentina,DNI,DNI
2019-02-26,Masculino,Argentina,Argentina,DNI,DNI
2019-02-26,Femenino,,,DNI,DNI
2019-02-26,Masculino,,,DNI,DNI
2019-02-26,Masculino,,,DNI,DNI
2019-02-26,Masculino,,,DNI,DNI
2019-02-26,Masculino,Argentina,Argentina,DNI,DNI
2019-02-26,Masculino,,,DNI,DNI
2019-02-26,Femenino,Argentina,Argentina,DNI,DNI
2019-02-26,Masculino,Argentina,Bolivia,DNI,DNI
2019-02-26,Masculino,,,DNI,DNI
2019-02-26,Masculino,,,DNI,DNI
2019-02-26,Masculino,Argentina,,DNI,DNI
2019-02-26,Femenino,Perú,Argentina,DNI,DNI
2019-02-26,Femenino,,,DNI,DNI
2019-02-26,Masculino,Argentina,Argentina,DNI,DNI
